Code,Name,Market,recommendationKey,sharesOutstanding,averageVolume10days,averageVolume,heldPercentInstitutions,shortRatio,sharesPercentSharesOut,marketCap,currentPrice,fiftyDayAverage,twoHundredDayAverage,fiftyTwoWeekHigh,fiftyTwoWeekLow,SandP52WeekChange,52WeekChange,ytdReturn,fiveYearAverageReturn,beta,totalRevenue,grossProfits,revenuePerShare,ebitdaMargins,debtToEquity,operatingCashflow,freeCashflow,totalCashPerShare,currentRatio,quickRatio,returnOnAssets,returnOnEquity,grossMargins,operatingMargins,profitMargins,totalCash,totalDebt,priceToBook,enterpriseValue,enterpriseToRevenue,enterpriseToEbitda,trailingEps,priceToSalesTrailing12Months,trailingPE,dividendYield,dividendRate,revenueGrowth,earningsGrowth,earningsQuarterlyGrowth,revenueQuarterlyGrowth,heldPercentInsiders,BPS,목표주가,추정EPS,추정PER,ROE,동종업계ROE,동종업계enterpriseToEbitda,동종업계dividendYield,동종업계trailingEps,동종업계trailingPE,5년평균dividendYield,EBITDAPS,동종업계_대비_PER,dividend,growth,value,business,finance,performance,volitality
006800,미래에셋증권,KOSPI,3.6,459147008.0,639531.0,661024.0,0.42491,3.66,4.089975470339992e-05,3721321775104.0,6950.0,7152.4,6818.3,7590.0,0.0,0.061902404,4.1543007,15.46,3.606,1.01,21760.0,8356.0,26614.562,0.0,925.185321030076,25951.0,167623475200.0,6202.5886053470695,1.125,0.684,0.61,6.16,0.96916,0.26202,0.041869998,28479.0,958529.0,0.44,20420463951872.0,1.266,6.780441803206455e+17,1033,0.23064397,6.8,2.85,200,45.76714746515733,-44.25384485381105,20.85235920852359,30.58076052426335,0.08163,21818,8264,942,7.4,6.16,6.6,,3.98,1369.7,6.16,0.15,13828.0,0.6399999999999997,E,B,C,A,H,D,D
383220,F&F,KOSPI,4.0,38142700.0,144558.0,149078.0,0.1758,3.16,8.109022172001458e-05,4153740099584.0,108900.0,117710.0,136519.0,165500.0,0.0,0.061902404,-30.95082,-27.13,-25.335,1.16,18089.0,5249.0,48994.59,0.33501998,66.47582697201018,3441.0,489900000000.0,2674.1683205436425,1.139,0.567,32.66,60.4,0.69718003,0.28842,0.24822001,1020.0,6270.0,5.88,4096844627968.0,2.192,9.41,11571,2.222233,9.1,1.52,1600,66.07601909658464,96.05845881310896,23.3402489626556,13.795470144131777,0.59379,24159,175333,12639,8.6,60.4,13.18,6.43,1.71,6809.81,9.03,0.845,15799.0,0.0700000000000002,E,A,C,A,H,D,E
251270,넷마블,KOSPI,3.5,81934600.0,191000.0,183747.0,0.058330003,7.58,0.0001911646605951,4054250422272.0,48400.0,50581.0,55985.75,73300.0,0.0,0.061902404,-31.172413,-17.38,-9.762,0.97,26734.0,-1087.0,32276.338,0.03449,58.94553345903447,-4084.0,-603301675008.0,6139.042602270592,0.444,0.385,-9.04,-14.56,0.99978995,-0.04986,-0.30775,5030.0,33138.0,0.88,5886142578688.0,2.226,56.38,-9531,1.5330601,0.0,0.0,0,6.641668993577725,-455.6982343499197,-11.583011583011585,-4.576405384006335,0.70295995,66649,60364,-1433,-33.8,-14.56,5.75,10.61,0.93,7358.71,26.73,0.5,1439.0,-26.73,E,C,E,C,H,D,E
000720,현대건설,KOSPI,4.0,111356000.0,595383.0,835453.0,0.22723,9.64,0.0004229767592226,3964273688576.0,35600.0,37818.0,37980.75,49250.0,0.0,0.061902404,-23.168105,2.15,-6.268000000000001,1.34,212391.0,5749.0,195233.5,0.03173,110.71209052527637,-1435.0,-654155382784.0,35686.44707065627,1.764,1.298,2.32,5.49,0.06579,0.02348,0.01712,39739.0,109874.0,0.51,3713308819456.0,0.161,8.17,3637,0.17142908,9.8,1.68,600,17.567186072901386,-15.06132756132756,-17.74986346258875,45.49248546546691,0.34921002,69028,52813,4725,7.5,5.49,6.96,5.83,2.79,2065.28,6.59,1.424,6731.0,3.210000000000001,D,C,C,C,G,D,D
010620,현대미포조선,KOSPI,3.9,39884300.0,305659.0,312830.0,0.22062,6.52,0.0002764496305563,3754711318528.0,92900.0,86468.0,80042.0,117500.0,0.0,0.061902404,-14.678901,10.06,11.516,0.94,37169.0,-1091.0,94023.555,-0.0030899998,118.28253574219649,2084.0,-201526755328.0,12288.043164854342,1.329,0.912,-1.01,-2.07,0.01058,-0.0199,-0.0021,4901.0,25730.0,1.58,3532258279424.0,0.942,-1.1643111478845507e+17,-1116,1.0012394,0.0,0.0,0,28.73718481573843,-72.6420986883198,-88.86075949367088,3.7899543378995433,0.42903,53525,113731,-226,-411.0,-2.07,6.82,7.88,2.74,7323.79,9.26,1.536,-1210.0,-9.26,D,C,D,C,G,D,C
006260,LS,KOSPI,4.2,27458600.0,1702466.0,663254.0,0.25892,7.47,0.0024417486689051,3105567539200.0,113100.0,95544.0,79626.0,151300.0,0.0,0.061902404,91.01124,70.73,24.412,0.98,174913.0,5616.0,719751.6,0.05158,202.6986155868004,4671.0,-2653647798272.0,60866.17671694842,1.086,0.194,3.43,12.0,0.10258,0.03351,0.02072,16713.0,112593.0,0.55,10370848653312.0,0.522,9.73,16306,0.15624346,7.3,1.3,1550,36.338693459502856,43.56716841806305,-20.684736091298145,64.2339697842889,0.32214,144965,137857,14046,8.1,12.0,8.42,3.05,4.32,4652.33,5.53,0.965,27951.0,1.7699999999999996,E,B,C,C,H,D,B
011780,금호석유,KOSPI,3.9,23627100.0,73211.0,80133.0,0.20388001,14.68,0.0003557778991073,3081781379072.0,122500.0,127976.0,138486.0,165000.0,0.0,0.061902404,-8.847582,-2.7,12.71,1.25,79756.0,11477.0,275598.22,0.14302,36.54261152580748,5135.0,-262182076416.0,24010.56414033038,1.352,0.622,12.95,19.11,0.14838,0.11021,0.10467,5673.0,20659.0,0.72,3090234212352.0,0.412,2.83,37290,0.4110255,3.29,4.4,5400,-5.745822401853034,-47.81746031746032,-64.4789713367265,-21.727070165067527,0.26057,234861,170800,14718,8.3,19.11,8.02,7.44,2.25,9097.35,11.99,2.502,42091.0,-8.7,C,C,D,B,H,D,C
078930,GS,KOSPI,4.0,92895504.0,172450.0,168825.0,0.20733999,13.74,0.000219149464973,3664811393024.0,38800.0,37825.0,41669.25,49100.0,0.0,0.061902404,-8.920187,-11.42,-5.625,0.74,287770.0,50051.0,302615.84,0.19184,105.7412147163357,27354.0,2046863081472.0,25094.86357918893,1.011,0.861,7.63,18.86,0.27662,0.17139,0.06639,23312.0,174344.0,0.33,16524306808832.0,0.577,3.51,22634,0.12791073,1.71,6.44,2500,42.7076617902306,53.75611568712454,-30.35284683239776,-2.1554006669433674,0.52401,133899,54400,12703,3.1,18.86,8.42,3.05,4.32,4652.33,5.53,4.65,52852.0,-3.82,B,C,D,B,H,A,E
035250,강원랜드,KOSPI,4.0,202739008.0,741364.0,653418.0,0.16694,1.52,3.068477083601001e-05,3381686697984.0,16680.0,16975.4,20449.6,26900.0,0.0,0.061902404,-37.95367,-30.73,-12.006,0.73,12707.0,2176.0,6267.594,0.0,22.02963049715992,4202.0,944400000000.0,498.6706850217991,175.425,174.844,2.89,3.47,0.0,0.0,0.0,1011.0,7524.0,1.38,3258015809536.0,256395357.6403557,16.78,570,3.91,28.19,2.18,350,61.17453069507864,-1190.566037735849,-1850.0,57.822829440282064,0.41286,16846,23714,1444,11.6,3.47,5.75,10.61,0.93,7358.71,26.73,2.453333333333333,1382.0,1.4600000000000009,C,D,C,C,A,D,E
011790,SKC,KOSPI,3.9,34005200.0,356802.0,272382.0,0.19096,26.47,0.002110383117876,3298504474624.0,97000.0,101640.0,101186.5,140000.0,0.0,0.061902404,-26.466167,10.51,34.728,1.48,31389.0,2203.0,86019.92,0.10849,185.16436950800664,-1472.0,-569535102976.0,32300.942208838645,1.683,1.154,-0.39,-3.67,0.12037,0.030369999,-0.070489995,10984.0,41512.0,1.69,6039794089984.0,1.996,12.07,-1805,1.0900981,0.0,1.12,1100,38.63174631216324,-107.18667835232252,-202.10643015521063,-40.29091558093879,0.40762,50774,134438,-2453,-39.5,-3.67,8.02,7.44,2.25,9097.35,11.99,3.34,12490.0,-11.99,C,C,D,C,G,D,C
005940,NH투자증권,KOSPI,3.9,330982016.0,654790.0,478797.0,0.13677,9.62,0.0001085527257166,3582535401472.0,10270.0,9738.6,9382.75,10490.0,0.0,0.061902404,1.6748786000000002,17.67,-3.05,0.83,13664.0,5214.0,28551.31,0.0,639.1748868997385,66288.0,-1194500000000.0,5943.525342476613,91.827,91.513,0.54,4.32,0.96758,0.32630002,0.03856,19672.0,462002.0,0.42,-2420599422976.0,-0.242,-3.8801572885753256e+16,881,0.3587377,11.71,6.78,700,9.301686564335796,-67.48255501878691,79.96089931573802,-12.22006211023304,0.60058,21824,12050,1699,6.1,4.32,6.6,,3.98,1369.7,6.16,6.016,20648.0,5.550000000000001,A,C,C,A,B,D,D
029780,삼성카드,KOSPI,3.6,106711000.0,76066.0,67971.0,0.75741,13.96,8.282182717807911e-05,3099954511872.0,29050.0,29332.0,30375.25,33100.0,0.0,0.061902404,-8.580345000000001,-0.85,-2.8400000000000003,0.49,27523.0,8489.0,-1404.827,0.0,275.4762659230623,-12526.0,10276900000000.0,11026.97941168202,2.407,2.192,2.19,8.08,0.0,0.224,0.0,11767.0,217337.0,0.41,19188074676224.0,-127.997,2.8604658109224936e+16,5831,-20.678764,5.02,8.53,2500,5.755135029681447,12.919615314824895,-9.514925373134329,14.868929952728834,0.0001,73934,36083,4882,6.0,8.08,8.42,3.05,4.32,4652.33,5.53,6.068,71582.0,-0.5100000000000007,A,C,D,C,F,D,E
008770,호텔신라,KOSPI,4.0,37113100.0,343379.0,317812.0,0.33811,12.36,0.0006139072187448,3221417099264.0,86800.0,74042.0,77483.5,89000.0,0.0,0.061902404,1.2311935,-10.95,-0.0599999999999994,0.92,49220.0,783.0,120985.914,0.04829,444.38680992960354,2205.0,177132863488.0,14391.14490570715,1.489,0.944,-1.79,-8.99,0.99772,0.020499999,0.00234,5341.0,23988.0,5.16,3810661498880.0,0.832,20.9,-1254,0.7034043,0.0,0.27,200,30.24265036648937,-285.239852398524,-790.9090909090909,-31.27741228070176,0.06523,14543,109750,4619,18.8,-8.99,6.36,7.09,2.41,6625.56,10.13,0.318,5117.0,-10.13,E,C,D,C,G,D,D
180640,한진칼,KOSPI,관련 데이터가 없습니다.,66321800.0,66167.0,113324.0,0.23288,14.1,0.0002441278734895,3281428938752.0,49250.0,46202.0,42656.75,63100.0,0.0,0.061902404,-22.704917,25.9,15.236,0.96,2003.0,145.0,3299.744,0.33675998,51.97779589301658,-36.0,-187803598848.0,2284.316770654596,1.956,1.287,17.2,33.64,0.42053002,0.11216,0.385,1515.0,13390.0,1.02,3700589330432.0,16.707,36.87,10143,14.814669,4.65,0.36,170,34.97304582210243,-1947.619047619048,-39.02976846747519,-42.5414364640884,0.48728,37047,관련 데이터가 없습니다.,관련 데이터가 없습니다.,관련 데이터가 없습니다.,33.64,31.78,2.74,3.14,11583.21,2.64,0.0,1303.0,2.01,E,D,C,A,G,D,C
064350,현대로템,KOSPI,4.0,109142000.0,1995167.0,2753214.0,0.14385,4.92,0.0004375034358908,3159660953600.0,28950.0,33786.0,29326.0,40250.0,0.0,0.061902404,18.76247,4.75,5.698,1.04,31633.0,1475.0,30890.35,0.0,223.42608112638283,7162.0,7706100000000.0,4636.16206409998,2.227,1.746,4.36,14.06,0.0,0.05683,0.0,5060.0,33324.0,2.04,3326983274496.0,0.987,17.84,1812,0.9371834,16.42,0.0,0,10.123585726718886,278.4046692607004,38.16793893129771,1.0333628579864187,0.33778,13930,42643,1474,19.6,14.06,6.82,7.88,2.74,7323.79,9.26,5.630000000000001,1702.0,7.160000000000002,A,A,C,C,F,D,D
016360,삼성증권,KOSPI,4.0,89300000.0,187911.0,216624.0,0.5801,10.47,0.0001949832026875,3265985249280.0,35850.0,36144.0,34266.0,37400.0,0.0,0.061902404,2.3943663,15.58,4.79,1.07,14006.0,5781.0,121291.51,0.0,769.0956923126583,74364.0,-187803598848.0,31900.3359462486,0.428,0.406,0.71,6.88,0.9771,0.23787001,0.048309997,28487.0,476524.0,0.45,1417607118848.0,0.131,1824543702537024.8,4730,0.30153126,7.68,4.68,1700,37.48814924308069,-56.24158292758728,66.40316205533597,14.37757668473047,0.0110599995,69383,45545,7703,4.7,6.88,6.6,,3.98,1369.7,6.16,0.7000000000000001,69383.0,1.5199999999999996,E,B,C,A,H,D,D
021240,코웨이,KOSPI,4.0,72555600.0,184913.0,171036.0,0.51300997,2.13,5.029246536449288e-05,3011057287168.0,41500.0,44260.0,51368.75,66200.0,0.0,0.061902404,-36.959875,-26.92,-9.144,0.78,38561.0,6774.0,53423.66,0.29686,88.80190311418686,1645.0,315471265792.0,1597.395652437579,1.608,0.878,11.21,21.72,0.64299005,0.17548999,0.11569,1159.0,20531.0,1.74,3998462771200.0,1.031,3.87,6314,0.77676123,6.47,3.18,1300,5.234287585623448,-1.6541353383458646,-7.2592592592592595,2.1875,0.25105,31887,72500,6772,6.1,21.72,5.75,10.61,0.93,7358.71,26.73,2.026,15722.0,-20.26,D,C,E,A,H,D,E
112610,씨에스윈드,KOSPI,4.1,41429500.0,449253.0,411221.0,0.25163,12.22,0.0019591836734693,2842063798272.0,68600.0,81244.0,73774.0,89400.0,0.0,0.061902404,8.761334399999999,4.65,82.47200000000001,1.32,13749.0,421.0,34014.08,0.088719994,92.45160592624634,1508.0,-174652538880.0,4624.7239286016,1.049,0.862,-0.55,-0.11,0.110810004,0.04054,0.00844,1916.0,8549.0,3.16,3419161493504.0,2.416,29.94,-23,2.0081172,0.0,0.69,500,15.054393305439332,-115.1468315301391,288.88888888888886,26.87022900763359,0.42334,21158,108250,2107,32.6,-0.11,1.81,8.71,1.66,478.15,73.92,2.62,2554.0,-73.92,C,B,F,C,H,D,A
282330,BGF리테일,KOSPI,4.0,17275000.0,28934.0,33304.0,0.35524,20.78,0.0004989290882778,2936749948928.0,170000.0,175666.0,185560.5,219500.0,0.0,0.061902404,-2.4778783,-21.47,-1.2779999999999994,0.09,76158.0,2524.0,449962.38,0.08795,206.06690214003737,6304.0,372104462336.0,15548.48046309696,2.972,2.368,6.98,21.84,0.18183,0.03237,0.025120001,2686.0,19836.0,3.77,2256824172544.0,0.29,5.77,11203,0.37780902,14.75,2.48,4100,12.307556184746064,31.09756097560976,6.538461538461539,9.301501004609383,0.53758997,55724,241200,12385,13.7,21.84,6.36,7.09,2.41,6625.56,10.13,0.5619999999999999,38961.0,4.619999999999999,E,C,C,B,F,D,E
002790,아모레G,KOSPI,4.0,76257104.0,436594.0,316041.0,0.10772,2.63,9.694834464209394e-05,2827096424448.0,34800.0,27664.0,33590.75,45150.0,0.0,0.061902404,-18.994415,-16.91,-15.408,1.14,44950.0,2719.0,51204.47,0.11526,17.10415550623709,1835.0,208701161472.0,8525.10737884827,0.716,0.364,1.9,1.87,0.69755,0.04298,0.015039999,6501.0,11175.0,0.94,4511141724160.0,1.064,10.67,657,0.6665684,44.14,0.71,205,-15.604288316028612,-48.90410958904109,-12.556732223903175,-20.09027557808045,0.61993,44015,37571,1245,28.0,1.87,8.02,7.44,2.25,9097.35,11.99,0.396,6194.0,32.15,E,C,B,C,H,D,E
008930,한미사이언스,KOSPI,관련 데이터가 없습니다.,67996096.0,451396.0,186195.0,0.09883001,4.85,0.002005129823924,2753841856512.0,40500.0,33680.0,34750.715,47750.0,0.0,0.061902404,1.13976,26.81,2.4260000000000006,1.18,10461.0,281.0,15882.185,0.035150003,53.111632399613626,95.0,-9986292736.0,314.7239512103754,154.533,105.276,6.7,9.78,0.98440003,0.02902,0.07275,214.0,3849.0,2.98,2500075454464.0,2.303,72.95,1010,2.537258,40.74,0.49,200,10.092612081667015,60.83916083916085,57.05882352941176,15.595238095238097,0.69875,10673,관련 데이터가 없습니다.,관련 데이터가 없습니다.,관련 데이터가 없습니다.,9.78,8.42,3.05,4.32,4652.33,5.53,4.556,480.0,35.21,B,C,B,B,B,D,D
010120,LS ELECTRIC,KOSPI,4.0,29356000.0,1273580.0,471231.0,0.2601,5.54,0.0009763251124131,2909179478016.0,99100.0,84232.0,63063.0,137500.0,0.0,0.061902404,78.534925,85.82,20.466,0.9,33771.0,1875.0,123454.54,0.09116,114.47105144258698,-1454.0,-246682288128.0,18943.31652813735,0.764,0.503,2.98,5.95,0.18,0.06321,0.02967,5561.0,17735.0,1.07,3278126448640.0,0.905,6.81,3077,0.8029326,34.06,1.05,1100,26.56372971554923,6.916764361078546,50.74626865671642,33.72618884473071,0.47467,52919,138818,7864,12.6,5.95,12.95,5.49,1.74,27936.99,9.59,1.736,9657.0,24.47,D,B,C,B,H,D,B
071050,한국금융지주,KOSPI,3.9,52738500.0,161710.0,141109.0,0.32566002,6.76,0.0001304170577471,2737128079360.0,51900.0,51817.0,55639.0,64800.0,0.0,0.061902404,-17.329091,-2.44,-0.6880000000000009,1.24,23269.0,5458.0,417555.7,0.0,1020.0604747135236,-46102.0,-174652538880.0,56435.05219147302,1.542,0.833,0.76,8.45,0.0,0.30003,0.026519999,29763.0,786028.0,0.42,-4495944187904.0,-0.189,-1889121864299116.8,10900,0.114985,4.77,4.42,2300,81.54590493322985,-63.742491216139626,-2.145643693107933,39.994780027078605,0.20793,145614,72818,13903,3.7,8.45,8.42,3.05,4.32,4652.33,5.53,0.968,125513.0,-0.7600000000000007,E,B,D,A,H,B,E
272210,한화시스템,KOSPI,4.0,186992992.0,1399203.0,1365912.0,0.10694,17.64,0.0004942110343899,2774485958656.0,14170.0,14868.8,13164.55,17720.0,0.0,0.061902404,-6.0645163,38.01,18.635,1.11,21880.0,240.0,11754.19,0.05658,95.42842991579992,2686.0,40936644608.0,6568.160586467326,3.014,2.552,-2.06,-3.63,0.11576,0.007850001,0.04468,12282.0,19267.0,0.98,1932995198976.0,0.879,15.6,-405,1.2623037,0.0,1.72,250,4.714046422589136,-182.53319713993872,-260.9913793103448,19.627815866797256,0.64012,10697,20500,1347,10.5,-3.63,12.95,5.49,1.74,27936.99,9.59,2.73,683.0,-9.59,C,C,D,B,F,D,C
001450,현대해상,KOSPI,4.0,78414496.0,376933.0,372132.0,0.41904,6.47,0.0002461534663182,2453244739584.0,30250.0,30534.0,31911.75,38700.0,0.0,0.061902404,-8.395803,3.74,-3.397999999999999,0.4,162794.0,8080.0,220667.14,0.03508,1135.805215086839,17390.0,-31970874621952.0,11867.703644999516,0.553,0.331,1.09,12.44,0.18455,0.02805,0.02644,9306.0,480014.0,0.61,-23646617731072.0,-1.367,-3.860582160080522e+16,7099,0.14177735,4.3,6.43,1965,8.184819182473383,32.82478039759593,50.12953367875648,-15.680119884165974,0.22853,53896,46700,,,12.44,9.02,,3.71,4283.46,6.38,6.414,48030.0,-2.08,A,C,D,B,I,D,D
111770,영원무역,KOSPI,4.0,43866100.0,98876.0,108274.0,0.33119,2.3,4.7075076197792825e-05,2653898932224.0,60500.0,57174.0,48387.0,66700.0,0.0,0.061902404,38.69822,24.81,10.386,0.87,39110.0,8230.0,90848.24,0.23515,44.93144526859968,4588.0,91274928128.0,16776.052578186802,74.368,66.954,18.44,26.8,0.33263,0.21166,0.17826,7359.0,13993.0,0.74,2397010657280.0,0.601,2.6,15377,0.6659463,3.81,2.61,1530,40.05371530886303,122.3152856715525,27.19928186714542,9.681628392484342,0.50735,64162,76818,12823,4.7,26.8,6.36,7.09,2.41,6625.56,10.13,4.708,20674.0,-6.32,B,A,D,A,B,D,C
004990,롯데지주,KOSPI,3.8,70805296.0,119030.0,155123.0,0.09385,3.68,3.96862969120276e-05,1855098716160.0,26200.0,26205.0,29747.75,41650.0,0.0,0.061902404,-34.610474,-16.88,-12.925999999999998,0.76,141119.0,4898.0,203961.83,0.08359,127.06142551426844,9041.0,-262744391680.0,19827.61289494504,1.505,1.324,1.6,2.42,0.28698,0.03146,0.00828,14039.0,124092.0,0.36,10898956615680.0,0.747,9.59,2387,0.12715273,10.72,5.86,1500,42.1868230410382,123.8031914893617,-42.58928571428572,16.075936584873272,0.41708001,100489,37250,2748,9.5,2.42,8.42,3.05,4.32,4652.33,5.53,0.92,11460.0,5.19,E,A,C,C,G,D,E
052690,한전기술,KOSPI,4.0,38043500.0,206260.0,174340.0,0.12036,5.16,0.0001686490464862,2663044874240.0,70000.0,71894.0,66538.25,84500.0,0.0,0.061902404,-0.9668529,31.32,71.342,1.39,5053.0,139.0,13689.481,0.09786,50.25763709974236,68.0,788117440.0,1190.742176718756,1.493,0.739,2.36,3.4,0.2336,0.05465,0.05468,453.0,2731.0,3.77,2715993767936.0,5.215,56.35,472,5.1134143,151.91,0.39,283,16.670514892634493,9.090909090909092,127.45098039215684,9.181818181818182,0.65863997,14284,84750,933,75.0,3.4,5.75,10.61,0.93,7358.71,26.73,2.005,969.0,125.18,D,B,C,B,H,D,A
003410,쌍용C&E,KOSPI,4.0,502281984.0,698393.0,608204.0,0.08838,9.64,6.24788485346112e-05,2727391264768.0,5430.0,5371.0,5733.6,7160.0,0.0,0.061902404,-22.158271,-6.08,-3.652,0.57,19650.0,2209.0,4141.565,0.23896,143.19251773272237,2281.0,-14954102784.0,9.75547631825871,0.948,0.677,3.44,7.87,0.20143,0.105170004,0.05643,49.0,22812.0,1.81,4415458115584.0,2.123,9.27,254,1.3110992,21.3,8.13,440,18.273745034308416,-31.290322580645164,67.0967741935484,30.62200956937799,0.78122,3172,6800,212,25.6,7.87,6.09,12.67,1.87,4685.64,24.88,3.412,970.0,-3.5799999999999983,C,B,C,B,H,D,E
000990,DB하이텍,KOSPI,4.0,43358700.0,448062.0,684713.0,0.24482,10.82,0.0006311766727323,2384728424448.0,55000.0,61180.0,53149.0,83600.0,0.0,0.061902404,29.976583,49.39,56.44,1.43,16753.0,7687.0,36404.004,0.49955,29.567234328267105,7301.0,388577492992.0,3489.4957644025308,2.835,1.607,30.43,40.73,0.53241,0.42459,0.30189,1513.0,4844.0,1.0,1711394258944.0,1.084,1.87,12858,1.5108229,4.32,2.34,1300,37.91882769408084,76.33322814768066,-51.8588531821046,-24.50632911392405,0.24091,37784,70000,8874,6.2,40.73,12.95,5.49,1.74,27936.99,9.59,1.842,19947.0,-5.27,D,C,D,A,F,D,B
004370,농심,KOSPI,4.0,5782620.0,19842.0,27782.0,0.25993,11.09,0.0002898340198733,2391113465856.0,413500.0,413630.0,369487.5,456000.0,0.0,0.061902404,38.08725,15.27,10.553999999999998,0.23,31291.0,1122.0,562572.75,0.080129996,31.07156739947307,1597.0,113417576448.0,22118.0018745828,1.931,1.408,3.91,5.17,0.28919,0.043530002,0.04226,1279.0,7194.0,0.91,1732742742016.0,0.533,9.55,20081,0.7350156,20.49,1.22,5000,17.502816372512203,16.46586345381526,60.71428571428571,10.751124041258926,0.44959,398464,527727,28146,14.7,5.17,7.65,7.19,1.63,7726.94,12.42,1.4440000000000002,37577.0,8.069999999999999,D,C,C,B,G,D,C
007070,GS리테일,KOSPI,4.0,102180000.0,473586.0,304640.0,0.16225,6.78,0.0008405167351732,2590801395712.0,24500.0,22804.0,26764.25,30900.0,0.0,0.061902404,-7.707131,-14.92,-9.88,0.59,112264.0,2451.0,111108.44,0.085480005,122.4524886877828,7125.0,28734857216.0,3821.687218633784,0.652,0.488,0.49,1.0,0.25409,0.023610001,0.00419,3905.0,54124.0,0.71,5675789320192.0,0.5,6.47,395,0.22820286,60.63,1.8,430,15.847152424489458,-94.05965306377138,242.3076923076923,3.9137964210121226,0.5794,39627,32357,2076,11.8,1.0,6.36,7.09,2.41,6625.56,10.13,2.32,8985.0,50.5,C,B,B,C,H,D,E
020150,롯데에너지머티리얼즈,KOSPI,4.0,46110800.0,400372.0,384759.0,0.089779995,6.01,0.0005024853179732,2494594285568.0,54100.0,55229.0,60073.25,79500.0,0.0,0.061902404,-27.962714,4.24,26.248,1.58,7294.0,848.0,15027.576,0.18493,22.119491482840058,289.0,-319007490048.0,4350.390797817431,4.794,3.399,2.34,3.58,0.16780001,0.09954,-0.0152900005,2006.0,4402.0,1.64,2375281541120.0,3.428,21.27,950,3.6000457,56.95,0.55,300,5.87893743649296,-22.468354430379748,-255.43478260869568,-18.24087956021989,0.53319,31661,81400,194,279.0,3.58,12.95,5.49,1.74,27936.99,9.59,0.3275,2980.0,47.36,E,C,B,C,F,D,C
028670,팬오션,KOSPI,3.9,534569984.0,1661888.0,2539110.0,0.17446,19.09,0.00037024338426,2557917265920.0,4785.0,5000.4,5447.175,6870.0,0.0,0.061902404,-19.067794,-16.67,1.9419999999999995,1.08,64203.0,7896.0,11175.862,0.24675,68.02964875573164,14108.0,867704111104.0,1392.8952658890778,1.45,0.997,9.65,16.74,0.1412,0.12245,0.10499,7446.0,30563.0,0.68,3933399416832.0,0.658,2.99,1267,0.4280419,3.77,3.14,150,39.08494183401573,23.26597487711633,-59.119217081850536,-28.887469515735688,0.54787,8404,7550,890,5.4,16.74,31.78,2.74,3.14,11583.21,2.64,1.8233333333333333,2724.0,1.13,D,C,D,B,G,D,D
036460,한국가스공사,KOSPI,4.0,85827000.0,213460.0,258135.0,0.12054,5.08,0.0001100003495403,2265832751104.0,26400.0,25451.0,29680.25,46500.0,0.0,0.061902404,-33.505154,-28.73,-9.888,0.73,517243.0,24634.0,646959.56,0.06954,499.62250377015954,-145809.0,-7404727566336.0,9476.039008703554,2.372,1.176,2.82,15.67,0.04639,0.037469998,0.01604,8133.0,520142.0,0.32,46797464535040.0,0.841,11.27,17317,0.040697683,1.49,0.0,0,87.94620795907096,55.2099533437014,-81.06235565819861,28.258521406345004,0.48969,118693,36875,5782,4.6,15.67,-33.85,,0.27,-28238.01,3.35,1.6920000000000002,45657.0,-1.86,D,A-,D,C,G,B,E
039490,키움증권,KOSPI,4.0,24819500.0,106650.0,70016.0,0.31125,3.37,0.0001649106549285,2412455395328.0,97200.0,92964.0,94330.5,110500.0,0.0,0.061902404,10.2535844,19.05,8.581999999999999,1.43,12687.0,6564.0,285612.28,0.0,945.8579173107488,-20118.0,388577492992.0,50121.87997340801,3.513,2.827,1.09,11.5,0.96301,0.33725,0.08306,12440.0,434442.0,0.52,-776192720896.0,-0.098,-119577145848897.14,17919,0.30459288,5.58,3.0,3000,52.439398588524085,-44.16611733684904,107.2289156626506,57.44844173788445,0.4139,183566,131364,25405,3.8,11.5,6.6,,3.98,1369.7,6.16,1.6759999999999995,161107.0,-0.5800000000000001,D,B,D,A,F,B,C
081660,휠라홀딩스,KOSPI,3.9,60095800.0,161878.0,196785.0,0.40652,7.18,0.0002739459329936,2436884594688.0,40550.0,38468.0,36360.0,40900.0,0.0,0.061902404,32.013202,20.3,-4.678,0.96,42218.0,4351.0,70831.86,0.1278,87.28346150858385,-1387.0,-416740048896.0,6779.175915787792,0.572,0.199,10.26,19.71,0.47858003,0.10023,0.077410005,4074.0,22472.0,1.07,4080595632128.0,0.959,6.52,5720,0.5724704,6.99,3.95,1580,11.275698471270427,38.39550029603316,-3.899268887083672,3.2600596125186287,0.31952998,31226,44231,3407,11.9,19.71,6.36,7.09,2.41,6625.56,10.13,1.4700000000000002,9013.0,-3.140000000000001,D,C,D,B,H,D,D
139480,이마트,KOSPI,3.9,26788400.0,137823.0,155672.0,0.25083,19.29,0.0009336130563975,2210043002880.0,82500.0,78740.0,94716.5,119900.0,0.0,0.061902404,-24.299067,-17.35,-12.82,0.92,293324.0,1357.0,984472.56,0.05725,146.24204577480458,7457.0,-958781849600.0,47374.98320168431,0.759,0.351,3.13,9.59,0.27907,0.00393,0.00778,12691.0,197184.0,0.24,12382490329088.0,0.42,8.33,37528,0.0750075,2.16,2.47,2000,17.646303849964102,-36.58674721540495,-99.66492926284438,1.8833440422645824,0.28557,418373,106000,6260,13.2,9.59,6.36,7.09,2.41,6625.56,10.13,3.6,60856.0,-7.970000000000001,C,C,D,C,H,B,E
